seeding method,2tran vil1_182,2tran vil2_195,2tran vil3_292,2tran vil4_239,2tran vil6_114,2tran vil9_207,2tran vil12_175,2tran vil15_171,2tran vil19_204,2tran vil20_156,2tran vil21_202,2tran vil23_254,2tran vil24_163,2tran vil25_252,2tran vil29_290,2tran vil31_153,2tran vil32_241,2tran vil33_204,2tran vil36_289,2tran vil39_287,2tran vil42_192,2tran vil43_198,2tran vil45_221,2tran vil46_262,2tran vil47_139,2tran vil48_182,2tran vil50_244,2tran vil51_251,2tran vil52_327,2tran vil55_257,2tran vil57_208,2tran vil59_329,2tran vil60_356,2tran vil62_190,2tran vil64_257,2tran vil65_297,2tran vil67_193,2tran vil68_153,2tran vil70_205,2tran vil71_298,2tran vil72_223,2tran vil73_174,2tran vil75_172
friend,0.01641257568021008,0.022810095829396682,0.011045452035124538,0.00914372797409277,0.017424448679553502,0.015582987044732339,0.011411764705882352,0.014210128495842779,0.02057185295209803,0.018230155715913406,0.01352035283059793,0.012933689180866351,0.016799292661361626,0.014520048602673146,0.013261999849295457,0.0209431972276631,0.012971823498139287,0.023103057757644395,0.025814517908362138,0.011309207025013304,0.018740239458615304,0.01648568608094768,0.009629219701162147,0.01745654434705096,0.013359896870971522,0.012735733529267695,0.019581233036060488,0.02634403922592625,0.019057827041723308,0.016256491307292842,0.014163669064748202,0.015028105999770563,0.016244571041795927,0.01295153293534352,0.013757604117922321,0.015923988611534132,0.014885549782333942,0.01218014329580348,0.015040079332286588,0.01906564490813406,0.016551652570954183,0.013585425405371564,0.024138753129097627
friend,0.014880735283390473,0.020920502092050212,0.010990224774948916,0.011524907134012764,0.019874761775115712,0.015155218772916158,0.014941176470588236,0.011791383219954647,0.016635722242851838,0.025066464109380935,0.010266791989010194,0.01286525696297817,0.013262599469496022,0.013426488456865128,0.015447215733554367,0.017779117070965796,0.01876661350345561,0.025141562853907135,0.02206369051996764,0.010377860564129855,0.01639770952628839,0.01865745310957552,0.017819590481460985,0.013222403803298173,0.018164772061408648,0.009551800146950772,0.02370104691740985,0.02463225694142223,0.017044860399456237,0.013434183788665613,0.017610911270983215,0.01577377538143857,0.01156297591516724,0.009612465850450268,0.015722976134768366,0.019234589154472622,0.014534475495014744,0.014124872057318322,0.019378563755061567,0.011587111070076633,0.016914854978467286,0.01346021411131284,0.013648825843366312
friend,0.017287913049821284,0.017006343636118238,0.01049317943336831,0.00981045813887037,0.016335420637081408,0.0164996333414813,0.012,0.013076341647770218,0.016784255477163015,0.022977592100265856,0.018292242064926613,0.015055087935399987,0.015384615384615385,0.010692588092345079,0.011981011227488509,0.014012354979659485,0.011164274322169059,0.015968289920724802,0.018864455394572332,0.012440127727514634,0.017699115044247787,0.01441263573543929,0.013945766463752075,0.0122567226266528,0.019219500761748505,0.01036819332190383,0.022925552539744088,0.027388516552064292,0.019162396737425494,0.01659516820952811,0.01596223021582734,0.013536767236434552,0.013029499689773816,0.014165739148031974,0.01796911558259242,0.01387141627491227,0.013340822918129476,0.019447287615148412,0.0204941740352037,0.013802972948019573,0.013905463601930162,0.013397608464283478,0.018595780188341876
friend,0.013567729228973667,0.01862599541098664,0.012039542718285745,0.008572244975711973,0.016335420637081408,0.01625519432901491,0.01647058823529412,0.010808767951625093,0.014036390642406239,0.02164830991264717,0.012002024437856987,0.015397249024840895,0.01830238726790451,0.01111786148238153,0.0146183407429734,0.016272412234443274,0.016852737905369484,0.009513023782559457,0.02261528278296683,0.01210750399148483,0.017568974492451848,0.014906219151036525,0.010736026563364693,0.016342296835537066,0.011133247392476269,0.014695077149155033,0.02374951531601396,0.023906925464937476,0.018587263411063475,0.01388575299164597,0.01858513189448441,0.016462085579901344,0.014157594901009644,0.011939694424769807,0.015722976134768366,0.018572469045884922,0.019800589804802697,0.015967246673490275,0.025287166349888437,0.01985042932323885,0.011933793389716183,0.015839228698428597,0.02157587316724282
friend,0.012911226201765264,0.017546227561074372,0.013530678743027559,0.011715401466806363,0.021508303838823854,0.01674407235394769,0.012,0.013756613756613755,0.01544745636836242,0.016521078617546526,0.012363531198033401,0.012386231437760898,0.013793103448275862,0.013912515188335358,0.014090874839876422,0.01130028627391894,0.014513556618819777,0.016874292185730465,0.0207030962712363,0.00991218733368813,0.018610098906819365,0.015992102665350443,0.01837299391256226,0.0122567226266528,0.01793038790577757,0.015021634419136256,0.02384645211322218,0.02660515855746076,0.021881208825682317,0.02246556784827275,0.01731115107913669,0.012791097854766549,0.012409047323594111,0.012546797531114035,0.014787084698175012,0.014665960405217506,0.015236624069653138,0.014534288638689868,0.019461201553590612,0.01768073123441972,0.014216779951227105,0.016340073874663495,0.018297770890451783
friend,0.012984170982566197,0.019435821298420843,0.011984315458110123,0.011143918468425565,0.011162537435338961,0.02102175507210951,0.013647058823529411,0.008314436885865455,0.021982918678054214,0.02639574629699962,0.013448051478562647,0.015739410114281805,0.009195402298850575,0.01275820170109356,0.018235249792781252,0.01566973029983426,0.01589580010632642,0.01642129105322763,0.020004412738103994,0.013371474188398083,0.015877147319104633,0.01865745310957552,0.014388489208633094,0.013816669142772247,0.015586546349466776,0.016736060086537677,0.02025979061651803,0.02695331766617344,0.01921468158527659,0.017385414314743733,0.016636690647482015,0.013766203969255477,0.013029499689773816,0.01467165840331883,0.014599906410856341,0.020691253393365555,0.010602443477039742,0.01873080859774821,0.020866044128584414,0.01768073123441972,0.015046956882685623,0.0140236649345771,0.020085826677792348
friend,0.011962944051353126,0.016331488729923068,0.009222952449328988,0.010667682636441566,0.016063163626463383,0.021327303837692494,0.015176470588235295,0.015343915343915342,0.020868919420720385,0.020888720091150777,0.013809558238739063,0.013070553616642715,0.014854111405835544,0.01227217496962333,0.011905658955617512,0.014615036914268496,0.008240297713981925,0.01766704416761042,0.02331396631609914,0.014901543374135176,0.018610098906819365,0.02063178677196446,0.015716657443276147,0.01589659783093151,0.011953591937185046,0.012327536941791166,0.027093834819697557,0.02271738184350248,0.02083551186866046,0.023142921652743283,0.01386390887290168,0.013020534587587472,0.012409047323594111,0.010219568956794496,0.016846045858680395,0.02065814738793617,0.010110939474792866,0.014124872057318322,0.026320138831501527,0.013941464315391007,0.010480983759663779,0.015526200463281788,0.025688401478126118
friend,0.014443066598584872,0.014711836955054665,0.014359087645661898,0.008953233641299171,0.016335420637081408,0.019432901491077976,0.014705882352941176,0.009750566893424035,0.017378388414407725,0.026205848841625523,0.01446027040705661,0.013344282488195443,0.010167992926613616,0.009781287970838395,0.017933840705297265,0.018231128521922556,0.011536416799574694,0.011551528878822197,0.01669485916010885,0.01543374135178286,0.01704841228526809,0.02102665350444225,0.014609850581073603,0.015005199821720399,0.01757881167233095,0.014123601926687893,0.024573478092283833,0.02683726462993588,0.013306493778103105,0.019869044931135695,0.01746103117505995,0.014225077434897327,0.011224547351796491,0.01629060002023677,0.01562938699110903,0.01645368469840429,0.0128493189158826,0.01668372569089048,0.01921328815800347,0.014680084941371989,0.015150728999117936,0.015714017404369875,0.016748122541423292
friend,0.016558465241811947,0.01417195303009853,0.009996134091787706,0.010667682636441566,0.022325074870677922,0.017844047910046443,0.015176470588235295,0.013605442176870746,0.015373189751206832,0.021838207368021268,0.016773913672185666,0.013138985834530896,0.01202475685234306,0.01324422843256379,0.010398613518197574,0.02034051529305409,0.017809675704412546,0.020951302378255945,0.017834816503640508,0.011774880255455028,0.015747006767308693,0.01609081934846989,0.01162147205312673,0.01611944733323429,0.01828196413922419,0.013062290799248918,0.017884839084916636,0.02654713203934198,0.01599916344243438,0.020207721833370964,0.014538369304556355,0.014683950900539176,0.012973094929212026,0.016189416169179398,0.013944782405240993,0.013043766139177647,0.013832326920376352,0.013920163766632548,0.015659862821254443,0.01588034345859108,0.007212162092045867,0.011769861641520066,0.017046131839313385
friend,0.016923189145816617,0.025239573491699287,0.009830452311260838,0.010381941137251167,0.017152191668935477,0.020593986800293326,0.011529411764705882,0.008994708994708993,0.018418121054585963,0.022218002278769463,0.014171064998915479,0.016629028946828165,0.013793103448275862,0.014094775212636695,0.013035943033682466,0.011149615790266687,0.014992025518341308,0.012344280860702151,0.02313010222843274,0.013437998935604044,0.01704841228526809,0.02487660414610069,0.01870503597122302,0.014262368147377804,0.01757881167233095,0.013960323291697281,0.025688251260178364,0.0229494879159776,0.02107079368399038,0.012643937683449989,0.014313549160671462,0.017666628427211197,0.015229285351683683,0.014064555296974602,0.011605053813757604,0.01738065285042707,0.01193652576885269,0.012282497441146366,0.016858110899925626,0.014218447050133875,0.014476210242307892,0.015338383522193702,0.018655382047919895
friend,0.01874680866583996,0.016871372654879202,0.012481360799690727,0.010000952471663969,0.013068336509665126,0.020410657540943535,0.014941176470588236,0.007256235827664398,0.01670998886000743,0.020129130269654388,0.01446027040705661,0.014712926845959078,0.014146772767462422,0.013122721749696233,0.012809886218069475,0.019587162874792827,0.01589580010632642,0.01698754246885617,0.025410016915496065,0.008448642895156998,0.024206142634044768,0.0140177690029615,0.014609850581073603,0.016713712672708363,0.013828665182233682,0.017389174626500123,0.02040519581233036,0.025676734267560276,0.01673115131234968,0.01388575299164597,0.01393884892086331,0.015486979465412413,0.011224547351796491,0.01952848325407265,0.014225549836218999,0.019069059127325698,0.014745120067406263,0.010849539406345957,0.01966779604991323,0.018604007016895945,0.017537487677061175,0.01721655293307456,0.01579449278817499
friend,0.017287913049821284,0.02078553111081118,0.007952725465289667,0.008572244975711973,0.012251565477811055,0.01674407235394769,0.015294117647058824,0.012773998488284201,0.017452655031563312,0.021458412457273073,0.015038681223338875,0.01443919797440635,0.009460654288240495,0.013547995139732686,0.015522568005425364,0.018231128521922556,0.01791600212652844,0.017780294450736128,0.02085018754136942,0.012307078233102713,0.016137428422696512,0.012043435340572556,0.01261759822910902,0.014262368147377804,0.015469354271651236,0.014695077149155033,0.023167894532764636,0.02042533437781066,0.022325630032416607,0.02246556784827275,0.01079136690647482,0.013307330503613629,0.011055333070111117,0.012344429828999292,0.01647168928404305,0.018406939018737998,0.01509619435472546,0.015762538382804503,0.01818031567639038,0.019573446588495982,0.015150728999117936,0.016590496462780942,0.013112409107164144
friend,0.01539134874899701,0.02415980564178702,0.012702269840393217,0.011143918468425565,0.01579090661584536,0.01747738939134686,0.010705882352941176,0.00982615268329554,0.01596732268845154,0.025256361564755032,0.01467717446316246,0.012796824745089988,0.010079575596816976,0.015856622114216283,0.01341270439303745,0.017477776103661292,0.01573631047315258,0.01970554926387316,0.016952268882841803,0.01629856306546035,0.019130661114003123,0.019052319842053307,0.015716657443276147,0.018273659188827812,0.015469354271651236,0.01379704465670667,0.02447654129507561,0.02698233092523283,0.017436996758339433,0.016030706705802665,0.013564148681055157,0.016117930480669954,0.010096452140560663,0.015582313062835172,0.012821712681328966,0.015626034562669668,0.011655666338997332,0.016479017400204708,0.010081811420543757,0.013618317791524328,0.017122399211331914,0.017842609403368185,0.017224937418047443
friend,0.02093515208986797,0.015791604804966934,0.011155906555475784,0.00942946947328317,0.02531990198747618,0.01986066976289416,0.014823529411764706,0.014890400604686316,0.015076123282584479,0.012343334599316368,0.013086544718386233,0.01628686785738726,0.013616268788682582,0.014702308626974483,0.016803556627232312,0.01732710562000904,0.01616161616161616,0.011778029445073612,0.019232183569905126,0.015101117615753059,0.019521082769390942,0.019052319842053307,0.01649142224681793,0.015748031496062992,0.013125512715340444,0.011021307861866276,0.022295463357890656,0.02817187454666783,0.02352818153299174,0.01964326032964552,0.01296462829736211,0.016290008030285647,0.009701618816628123,0.013356268339573004,0.014974262985493684,0.01625504866582798,0.01509619435472546,0.012998976458546571,0.017312618791835384,0.0180038777582864,0.015513931406631038,0.012082889876666876,0.012575992370961974
friend,0.01954920125465023,0.019165879335942774,0.009775225051085216,0.00628631298218878,0.020147018785733734,0.01576631630408213,0.017411764705882352,0.011791383219954647,0.0207946528035648,0.02164830991264717,0.01301424336635095,0.01703962225415726,0.01202475685234306,0.014155528554070474,0.011378193052520533,0.014464366430616242,0.009728867623604465,0.017780294450736128,0.016658086342575568,0.010643959552953698,0.02017178552837064,0.02181638696939783,0.014499169894853349,0.017605110681919476,0.013242704793155983,0.015103273736631562,0.021374563784412562,0.023790872428699917,0.01254836348426226,0.016482275908783022,0.01716127098321343,0.011586555007456693,0.012070618760223363,0.017302438530810482,0.01272812353766963,0.016188836654969212,0.019870804662266536,0.012077789150460594,0.018800099165358235,0.015234050410857724,0.012660198204742385,0.01834345457960308,0.022708308499225175
friend,0.01736085783062222,0.01714131461735727,0.013144087921798199,0.011048671302028764,0.0266811870405663,0.02218284038132486,0.016,0.009372637944066514,0.016338655774229483,0.022218002278769463,0.01583399609572699,0.016013138985834532,0.014235190097259062,0.012697448359659781,0.014919749830457388,0.015368389332529757,0.014354066985645933,0.015628539071347678,0.02390233139663161,0.011575306013837145,0.021212909942738157,0.018460019743336623,0.017376867736579968,0.017605110681919476,0.01371147310441814,0.01167442240182872,0.022925552539744088,0.02654713203934198,0.021149220955767017,0.01806276811921427,0.022482014388489208,0.011701273373867156,0.010547690225054994,0.014772842254376202,0.014599906410856341,0.018373833013308614,0.011445021766605813,0.008188331627430911,0.019502520452855134,0.016064998615086326,0.014528096300524049,0.01771739810930946,0.0132912146858982
friend,0.01896564300824276,0.018086111486030506,0.012647042580217595,0.010000952471663969,0.01878573373264362,0.018760694206795405,0.012941176470588235,0.010884353741496598,0.011065725956182696,0.01633118116217243,0.012508133902103967,0.012249367001984535,0.013881520778072502,0.01591737545565006,0.01243312485871449,0.014765707397920748,0.014619883040935672,0.015288788221970554,0.014414944473045525,0.012839276210750398,0.01639770952628839,0.015399802566633761,0.012506917542888766,0.014559500817114842,0.015000585960389078,0.010694750591885053,0.022634742148119426,0.02469028345954101,0.02028652096622399,0.014111537593136148,0.01828537170263789,0.017666628427211197,0.012296237802470529,0.014165739148031974,0.01918577445016378,0.01963186121962524,0.014815334924870102,0.015762538382804503,0.024295512767539874,0.015603360723848214,0.0166554246873865,0.01377324234645965,0.017046131839313385
friend,0.019986869939455833,0.021055473073289244,0.009996134091787706,0.007905514810934374,0.023141845902531995,0.015521877291615742,0.018,0.01678004535147392,0.017452655031563312,0.02373718192176225,0.016990817728291516,0.010333264901115444,0.011052166224580018,0.013061968408262455,0.013638761208650442,0.013861684496007233,0.008506113769271665,0.013816534541336353,0.022799146870633228,0.012373602980308674,0.020822488287350338,0.015399802566633761,0.010625345877144438,0.013073837468429654,0.009961326614320871,0.012409176259286472,0.027045366421093446,0.019293817274494442,0.01722785736693506,0.020207721833370964,0.01821043165467626,0.01336468968681886,0.010660499746178578,0.012546797531114035,0.012447356106691624,0.018870423094749386,0.017132425221176802,0.012691914022517911,0.01851086687050657,0.013710645369771951,0.011363046749338452,0.013272397170224754,0.015556085349862915
friend,0.016120796557006347,0.01822108246726954,0.013751587783730049,0.009905705305267168,0.016335420637081408,0.018699584453678808,0.012,0.01549508692365835,0.014036390642406239,0.022028104823395366,0.011929723085821704,0.01519195237117635,0.014146772767462422,0.011482381530984204,0.01070002260568156,0.01672442368540003,0.010313662945241893,0.021630804077010193,0.019967639920570716,0.013637573177221925,0.017699115044247787,0.009575518262586378,0.014388489208633094,0.01611944733323429,0.011719207781553966,0.011756061719324026,0.022489336952307096,0.02454521716424406,0.017044860399456237,0.020094829532625876,0.017910671462829736,0.015314901915796719,0.010942523548987535,0.015278761509663058,0.014974262985493684,0.019367013176190162,0.01495576463979778,0.011463664278403275,0.019006693661680854,0.011402455913581386,0.014164893893010948,0.01314718587616603,0.01573489092859697
friend,0.013057115763367131,0.014981778917532731,0.012149997238636991,0.0054290884846175825,0.022325074870677922,0.013138596920068442,0.017411764705882352,0.014739229024943309,0.016784255477163015,0.016710976072920623,0.014894078519268309,0.01443919797440635,0.010875331564986738,0.012879708383961118,0.010624670333810565,0.014615036914268496,0.0177565124933546,0.02389580973952435,0.020739869088769583,0.013637573177221925,0.015747006767308693,0.015301085883514315,0.018815716657443277,0.018199376021393553,0.013828665182233682,0.015103273736631562,0.022925552539744088,0.0267792381118171,0.01874411795461675,0.0167080605102732,0.019109712230215826,0.016060571297464726,0.011111737830672909,0.01224324597794192,0.01169864295741694,0.017711712904720917,0.012147170341244207,0.008393039918116683,0.015494587224196348,0.01689594681931493,0.01432055206765942,0.012458523758843048,0.02163547502682084
friend,0.014005397913779269,0.019975705223376976,0.012260451758988237,0.007810267644537575,0.02695344405118432,0.017599608897580055,0.012705882352941176,0.013983371126228267,0.02116598588934274,0.020129130269654388,0.014026462294844912,0.016423732293163622,0.011582670203359858,0.012575941676792223,0.018687363424007234,0.017779117070965796,0.015683147262094632,0.018799546998867496,0.021254688534235493,0.00984566258648217,0.015616866215512754,0.012142152023692005,0.010293303818483675,0.015599465161194473,0.012305168170631665,0.01338884806923014,0.01996898022489337,0.02474830997765979,0.019894384607340793,0.020207721833370964,0.014913069544364508,0.013594126419639785,0.00998364261943708,0.015379945360720428,0.013476836686944315,0.014202476329206118,0.015657913214436176,0.015353121801432957,0.017891083381538716,0.0175884036561721,0.011933793389716183,0.013021974582107305,0.01943020622243414
friend,0.015901962214603545,0.014441894992576598,0.011211133815651406,0.00923897514048957,0.018513476722025593,0.01674407235394769,0.013058823529411765,0.01330309901738473,0.018937987374675083,0.021458412457273073,0.016267804207938687,0.013275850270307261,0.009991158267020336,0.013122721749696233,0.013111295305553463,0.016272412234443274,0.01036682615629984,0.022310305775764438,0.02313010222843274,0.010777009047365619,0.01691827173347215,0.015004935834155972,0.01527393469839513,0.018273659188827812,0.01394585726004922,0.015674748959098702,0.02467041488949205,0.02643107900310442,0.018142842204329185,0.010837660871528562,0.018959832134292566,0.014569232534128713,0.012521856844717695,0.01467165840331883,0.018530650444548432,0.02079057140965371,0.013200393203201797,0.014943705220061412,0.021981654408726552,0.015926507247714893,0.013334716961552431,0.014274087522694547,0.02455596614614376
friend,0.013713618790575534,0.01889593737346471,0.013806815043905673,0.01238213163158396,0.02041927579635176,0.023771693962356392,0.015176470588235295,0.011715797430083143,0.02005198663200891,0.01633118116217243,0.013158846070421516,0.017381783343598165,0.015915119363395226,0.010571081409477521,0.013714113480521437,0.01612174175079102,0.012759170653907496,0.01506228765571914,0.020445686548503348,0.013571048430015964,0.014445601249349297,0.01855873642645607,0.015827338129496403,0.014633783984549101,0.01394585726004922,0.011919340354314637,0.018999612252811167,0.02881016624597441,0.01926696643312768,0.018288552720704447,0.018959832134292566,0.015200183549386256,0.012578261605279485,0.016695335424466256,0.016378100140383715,0.012580282063166259,0.019168656087628144,0.013817809621289662,0.019048012560945377,0.01865017080601976,0.013801691485497846,0.017279158580103926,0.02032423411610442
friend,0.019768035597053032,0.016601430692401137,0.013088860661622577,0.010477188303647966,0.018513476722025593,0.021571742850158886,0.016117647058823528,0.014663643235071805,0.01648718900854066,0.017660463349791114,0.012435832550068684,0.013960172449189078,0.014765694076038904,0.013183475091130012,0.012583829402456484,0.020039174325749587,0.016108452950558214,0.020271800679501698,0.026145473266161654,0.013371474188398083,0.013794898490369599,0.0140177690029615,0.01837299391256226,0.014039518645075025,0.014766201804757998,0.015838027594089314,0.022683210546723537,0.020889546522760902,0.01955453309630869,0.012869722284940167,0.017910671462829736,0.01388092233566594,0.0111681425912347,0.014368106850146717,0.014225549836218999,0.021585115539958948,0.017764358938351356,0.011770726714431934,0.013180728865383027,0.016757455451943494,0.015410159290198724,0.01101859387716772,0.018118965311717725
friend,0.01225472317455686,0.021325415035767313,0.013033633401446955,0.008572244975711973,0.01878573373264362,0.01509410901979956,0.014941176470588236,0.009448223733938018,0.014556256962495358,0.018230155715913406,0.01540018798351529,0.014986655717511805,0.010698496905393456,0.015370595382746051,0.014316931655489413,0.01431369594696399,0.010685805422647528,0.01857304643261608,0.021585643892035006,0.013437998935604044,0.01704841228526809,0.01648568608094768,0.01627006087437742,0.011439607784875946,0.008789405836165476,0.013143930116744224,0.02408879410624273,0.02425508457365016,0.019606817944159784,0.013772860690900881,0.013564148681055157,0.016117930480669954,0.011393761633481866,0.014165739148031974,0.014599906410856341,0.017413758855856453,0.012217385198708047,0.013920163766632548,0.018800099165358235,0.019804265534115042,0.01644788045452187,0.013397608464283478,0.018834187626653953
friend,0.01918447735064556,0.017276285598596303,0.010437952173192688,0.010858176969235165,0.011434794445956985,0.014605230994866781,0.015647058823529413,0.012169312169312168,0.01760118826587449,0.021078617546524875,0.013809558238739063,0.012796824745089988,0.010963748894783378,0.015066828675577158,0.01627609072413533,0.009944251921048667,0.014832535885167464,0.013929784824462062,0.02577774509082886,0.015500266098988823,0.01730869338885997,0.013425468904244817,0.01649142224681793,0.014410934482246323,0.020039845306457284,0.013715405339211364,0.023604110120201627,0.02515449560449125,0.02026037854229844,0.017611198916233913,0.015737410071942445,0.0149133876333601,0.010322071182807828,0.011939694424769807,0.01357042583060365,0.01721512282328014,0.010672658334503581,0.014329580348004094,0.022849351293281545,0.011217800757086142,0.013646033310849374,0.013335002817254117,0.01788055787340565
friend,0.014443066598584872,0.017681198542313405,0.011652951897056387,0.007619773311743976,0.017424448679553502,0.019982889269127353,0.007176470588235294,0.010052910052910051,0.013665057556628295,0.0186099506266616,0.017930735304750197,0.01478135906384726,0.015561450044208665,0.014094775212636695,0.011001431693165548,0.014916377881573,0.014566719829877724,0.025141562853907135,0.025152607192763108,0.016098988823842468,0.021082769390942217,0.009081934846989142,0.013392363032650803,0.015228049324023177,0.01699285128325325,0.01036819332190383,0.021907716169057775,0.025270548640728814,0.01725399979086061,0.018627229622939716,0.012739808153477219,0.014167718251692095,0.008009475999774382,0.011838510573712435,0.013383247543284979,0.016751638747268753,0.013481252633057154,0.019037871033776868,0.01921328815800347,0.016849783030191117,0.0124007679136616,0.01433669316972391,0.018118965311717725
friend,0.017652636953825955,0.014576865973815632,0.010327497652841442,0.006762548814172778,0.017968962700789546,0.012894157907602054,0.012470588235294117,0.008163265306122448,0.019532120311919792,0.01993923281428029,0.015110982575374158,0.01478135906384726,0.016887709991158267,0.016585662211421628,0.017406374802200288,0.012053638692180202,0.015311004784688996,0.020951302378255945,0.019894094285504156,0.011109632783395421,0.017699115044247787,0.01194471865745311,0.016823464305478694,0.016862279007576884,0.016055314660728934,0.014450159196669116,0.02481582008530438,0.02651811878028259,0.018378124019659103,0.022013998645292392,0.014613309352517985,0.014454514167718252,0.013311523492582774,0.01295153293534352,0.013944782405240993,0.013970734291200423,0.011374806909141975,0.01791197543500512,0.017725807784480622,0.02081986889483889,0.016499766512738028,0.013648031052400927,0.01633090952437716
friend,0.018236195200233424,0.02119044405452828,0.00988567957143646,0.008381750642918373,0.0220528178600599,0.02151063309704229,0.01576470588235294,0.013756613756613755,0.015818789454140364,0.023547284466388152,0.010700600101221891,0.012728392527201806,0.01264367816091954,0.0149453219927096,0.01657749981161932,0.014012354979659485,0.0152046783625731,0.019026047565118914,0.019268956387438405,0.013837147418839806,0.013014055179593961,0.020829220138203357,0.01815163254012175,0.016639429505274105,0.0141802414156803,0.012082618989305249,0.025058162078324932,0.027069370702411003,0.02005123915089407,0.016030706705802665,0.014838129496402877,0.016290008030285647,0.012296237802470529,0.01295153293534352,0.017407580720636407,0.02221412964311726,0.013130178345737958,0.013510747185261003,0.020659449632261795,0.011310128335333763,0.012556426088310072,0.016277468227634134,0.024138753129097627
friend,0.014588956160186739,0.021055473073289244,0.011321588336002652,0.008953233641299171,0.02123604682820583,0.01814959667562943,0.013764705882352941,0.00929705215419501,0.019532120311919792,0.018420053171287504,0.01113440821343359,0.01792924108670362,0.011405835543766578,0.010874848116646416,0.01559792027729636,0.01371101401235498,0.01589580010632642,0.021857304643261608,0.022284327425167318,0.010444385311335815,0.013014055179593961,0.017077986179664363,0.019037078029883785,0.013890952310206508,0.018633540372670808,0.015021634419136256,0.02433113609926328,0.027388516552064292,0.018508836139286836,0.019756152630390607,0.01843525179856115,0.016634163129517036,0.010040047379998873,0.01629060002023677,0.016378100140383715,0.017016486790703833,0.012708889200954922,0.01248720573183214,0.021361870919758698,0.016665127873695874,0.012296995797229284,0.011206410818255807,0.01984741923948027
friend,0.017652636953825955,0.020650560129572143,0.012591815320041973,0.008096009143727973,0.016063163626463383,0.017171840625763872,0.011647058823529411,0.016477702191987905,0.01656145562569625,0.02449677174325864,0.011712819029715854,0.01519195237117635,0.011759504862953138,0.011907654921020656,0.016200738452264336,0.01657375320174778,0.0164274322169059,0.01664779161947905,0.023424284768698976,0.010577434805747736,0.02368558042686101,0.017966436327739387,0.00796900940785833,0.01857079185856485,0.014766201804757998,0.009143603559474243,0.02738464521132222,0.025995880117213568,0.02005123915089407,0.01964326032964552,0.010041966426858513,0.018125501892853047,0.012239833041908737,0.010421936658909238,0.014038371548900327,0.016056412633251672,0.019238870945091982,0.013203684749232343,0.011982480786711842,0.017957713969162587,0.016551652570954183,0.01652789081575158,0.02199308618428895
friend,0.017652636953825955,0.015116749898771766,0.012426133539515105,0.011239165634822364,0.021780560849441875,0.014116352969934002,0.014823529411764706,0.009448223733938018,0.011511325659116228,0.017280668439042916,0.010628298749186608,0.012386231437760898,0.010963748894783378,0.012697448359659781,0.011001431693165548,0.021395208678619857,0.016533758639021796,0.019365798414496035,0.015187173641244393,0.012972325705162319,0.01626756897449245,0.014215202369200396,0.016823464305478694,0.01834794235626207,0.01746161959451541,0.01877704302392032,0.02374951531601396,0.021701917776423826,0.019293108857053227,0.01930458342741025,0.020008992805755396,0.012561661121945624,0.0111681425912347,0.015784680764949915,0.013383247543284979,0.014434218367211812,0.018747366942845105,0.011258955987717503,0.022394843401371788,0.0175884036561721,0.017952576142790434,0.015400989169223065,0.018536178328763857
friend,0.0201327595010577,0.01903090835470374,0.010990224774948916,0.008286503476521573,0.017696705690171524,0.015705206550965533,0.013647058823529411,0.015721844293272863,0.015076123282584479,0.017470565894417017,0.014315667702986043,0.015465681242729077,0.01202475685234306,0.014094775212636695,0.008213397633938663,0.014464366430616242,0.01589580010632642,0.014382785956964893,0.024049422666764728,0.00991218733368813,0.02407600208224883,0.01332675222112537,0.013171001660210293,0.016416580002971328,0.01734442751669987,0.012409176259286472,0.023797983714618068,0.02695331766617344,0.019057827041723308,0.012192368480469631,0.016636690647482015,0.017896065160032122,0.013367928253144565,0.01720125467975311,0.018624239588207768,0.014699066410646892,0.020713382951832608,0.011770726714431934,0.016692835302867533,0.013249007478533838,0.009391376537124475,0.01928253928504351,0.017582548575515555
friend,0.012473557516959662,0.02200026994196248,0.007069089302479704,0.010096199638060768,0.01579090661584536,0.020105108775360547,0.015529411764705882,0.014965986394557821,0.012848124767916821,0.0189897455374098,0.014966379871303592,0.017587079997262712,0.022192749778956675,0.014702308626974483,0.013337352121166454,0.02154587916227211,0.01600212652844232,0.01868629671574179,0.01765095241597411,0.011641830761043106,0.017699115044247787,0.007897334649555774,0.017044825677919203,0.01604516416580003,0.015586546349466776,0.012490815576781777,0.02753005040713455,0.02863608669161807,0.018116699780403638,0.018853014224429893,0.01963429256594724,0.016290008030285647,0.012296237802470529,0.010826672063138722,0.010669162377164249,0.014765278421505662,0.01390254177784019,0.010747185261003071,0.020163622841087515,0.01989659311236266,0.015980905930576453,0.013522819758342202,0.017284539277625462
